#번호	종류	자리수	예산	예시위치	JP	KO
2340	map	1	35	/QLD2.MAP@230229	ほっほっほっ、\n美しいのう・・・。%b	허허허,\n아름답구먼….%b
2341	map	1	22	/QLD2.MAP@230296	よかったな、王子。%b%h	잘됐군, 왕자.%b%h
2342	map	1	45	/QLD2.MAP@230350	オレもそろそろ、\n国に帰りたくなってきたな。%b	나도 슬슬\n나라에 돌아가고 싶어졌어.%b
2343	map	1	60	/QLD2.MAP@230428	へっ、\nどいつもこいつも、\nシミったれたこと言いやがって。%b%h	흥,\n다들\n궁상맞은 소리나 하고.%b%h
2344	map	1	39	/QLD2.MAP@230521	いいかぁ、\nこういう時はだなぁ・・・%b%h	잘 들어,\n이럴 때는 말이지…%b%h
2345	map	1	24	/QLD2.MAP@230650	しまったぁぁぁぁぁ！%b%h	아뿔싸아아아!%b%h
2346	map	1	68	/QLD2.MAP@230707	あいつとやりあったとき、\nドクロの水晶\n取って来んのわすれてたぜ！%b%h	그 녀석이랑 붙었을 때\n해골 수정\n가져오는 걸 잊었어!%b%h
2347	map	1	41	/QLD2.MAP@230808	くぅぅぅっ！\nオレとしたことがぁ・・・！%b	크으으!\n내가 이런 실수를…!%b
2348	map	1	60	/QLD2.MAP@230882	別にいいじゃないかい。\nもうそんなの、\nどうだって・・・。%b%h	상관없잖아.\n이제 그런 건\n아무래도….%b%h
2349	map	1	60	/QLD2.MAP@230975	・・・そう・・・、\nみんな、\n何もかも終わっちまったんだ。%b%h	…그래…\n모두\n전부 끝나 버렸어.%b%h
2350	map	1	31	/QLD2.MAP@231068	それでいいじゃないか、\nなぁ！%b	그걸로 된 거잖아,\n그렇지!%b
2351	map	1	51	/QLD2.MAP@231132	ウッホウッホウッホ！！\n（↑よろこんでいるらしい）%b	우호우호우호!!\n（↑기뻐하는 듯하다）%b
2352	map	1	46	/QLD2.MAP@231215	ありがとう、みんな。\n%s5もありがとう・・・%b%h	고마워, 다들.\n%s5도 고마워…%b%h
2353	map	1	39	/QLD2.MAP@231293	・・・いや、\nありがとうございました。%b	…아니,\n감사했습니다.%b
2354	map	1	21	/QLD2.MAP@231418	・・・%s0・・・？%b%h	…%s0…?%b%h
2355	map	1	41	/QLD2.MAP@231471	どうしたんだ？\n急にあらたまって・・・？%b	왜 그래?\n갑자기 격식 차리고…?%b
2356	map	1	92	/QLD2.MAP@231544	あなたが、\nずっと見守ってくださってたおかげでボクたちは\n勝利を手にすることができました。%b%h	당신이\n줄곧 지켜봐 주신 덕분에 저희는\n승리를 손에 넣을 수 있었습니다.%b%h
2357	map	1	45	/QLD2.MAP@231668	本当に・・・\n本当にありがとうございました。%b	정말로…\n정말로 감사했습니다.%b
2358	map	1	28	/QLD2.MAP@231801	大変なのは、これからだぞ。%b	힘든 건 지금부터다.%b
2359	map	1	37	/QLD2.MAP@231861	はい！\nせいいっぱい、がんばります！%b	네!\n최선을 다하겠습니다!%b
2360	map	3	57	/QLD2.MAP@231990	ここはクィーンズランド女王国だ。\nさて、どこへ行こうか？%b	여기는 퀸즈랜드 여왕국이다.\n자, 어디로 갈까?%b
2361	map	1	26	/QLD9.MAP@225786	じゃあ、港までだけでも！%b	그럼 항구까지만이라도!%b
2362	map	1	40	/QLD9.MAP@225845	ん？\nあ、ああ・・・\nま、好きにしなよ。%b	응?\n아, 아아…\n뭐, 마음대로 해.%b
2363	map	1	22	/QLD9.MAP@225927	終わった・・・・・・%b	끝났다……%b
2364	map	1	31	/QLD9.MAP@226041	ああ・・・\nどうにかな・・・。%b	그래…\n어떻게든….%b
2365	map	1	54	/QLD9.MAP@226194	そうだね・・・。\n・・・あ、\nみんな集まったみたいだ。%b	그러네….\n…아,\n다들 모인 것 같아.%b
2366	map	1	41	/QLD9.MAP@226280	ついにやったわね、\n%s0！\nごくろうさま。%b	드디어 해냈네,\n%s0!\n수고했어.%b
2367	map	1	52	/QLD9.MAP@226353	次は、\nクィーンズランドの立て直しも\nがんばってね！%b	다음은\n퀸즈랜드 재건도\n힘내!%b
2368	map	1	43	/QLD9.MAP@226437	ぼっちゃま、\n立派になられて・・・・・・。%b	도련님,\n훌륭해지셔서……%b
2369	map	1	63	/QLD9.MAP@226512	じいは・・・\nじいは、\nうれしゅうございます、\n・・・くくぅっ！%b	할아범은…\n할아범은\n기쁘옵니다,\n…흐윽!%b
2370	map	1	25	/QLD9.MAP@226607	%s2・・・、\n%s3・・・。%b	%s2…,\n%s3….%b
2371	map	1	68	/QLD9.MAP@226664	本当にありがとう・・・。\nみんなのおかげだ、\nそう、みんなの・・・。%b	정말 고마워….\n모두 덕분이야,\n그래, 모두의….%b
2372	map	1	28	/QLD9.MAP@226765	まったく、そのとおりだぜ。%b	정말 그 말대로야.%b
2373	map	1	83	/QLD9.MAP@226826	いっしょに行動するように\nなったころの、\nお前の、\nあぶなっかしさといったら・・・。%b	함께 다니게\n됐을 무렵의\n너의\n그 위태로움이란….%b
2374	map	1	20	/QLD9.MAP@226941	%s11・・・・・・。%b	%s11……%b
2375	map	1	51	/QLD9.MAP@226993	キミには、ずいぶんと\nキツイことを言われたっけね。%b	너한테 꽤나\n심한 말을 들었었지.%b
2376	map	1	67	/QLD9.MAP@227076	でも、\nうれしかったよ。\nボクのことを\n本当に心配してくれたんだね。%b	그래도\n기뻤어.\n나를\n진심으로 걱정해 준 거지.%b
2377	map	1	48	/QLD9.MAP@227176	よせやい、\nこっちまで、\nしめっぽくなっちまう。%b	그만둬,\n이쪽까지\n축축해지잖아.%b
2378	map	1	29	/QLD9.MAP@227257	じゃあ、\nオレはもう行くぜ。%b	그럼\n난 이만 간다.%b
2379	map	1	20	/QLD9.MAP@227318	・・・・・・え！？%b	……어!?%b
2380	map	1	65	/QLD9.MAP@227370	ま、待って！\nせめて\nクィーンズボーンの町まで、\n見送りさせてよ！%b	자, 잠깐!\n적어도\n퀸즈본 마을까지\n배웅하게 해 줘!%b
2381	map	1	70	/QLD9.MAP@227468	じょうだんじゃねぇ、\nオレはコソ泥だぜ？\n見送りなんてガラじゃねぇよ。%b	농담하지 마,\n난 좀도둑이라고?\n배웅 같은 건 나랑 안 어울려.%b
2382	map	1	84	/QLD9.MAP@227571	・・・なんだかんだ言って、\n結局、ゲンユウサイの首飾りも\n盗りそこなっちまったしよ。%b	…이러니저러니 해도\n결국 겐유사이의 목걸이도\n못 훔쳤고 말이야.%b
2383	map	1	53	/QLD9.MAP@227688	またナイトバードにもどって、\nウデをきたえなおすさ。%b	다시 나이트버드로 돌아가서\n솜씨를 갈고닦을 거야.%b
2384	map	1	31	/QLD9.MAP@227774	じゃな、\n今度こそサヨナラだ！%b	그럼,\n이번엔 정말 안녕!%b
2385	map	1	31	/QLD9.MAP@227838	じゃあ、\n次はあたしの番だね。%b	그럼\n다음은 내 차례네.%b
2386	map	1	31	/QLD9.MAP@227901	そんな！\n%s12さんまで・・・！%b	그럴 수가!\n%s12 씨까지…!%b
2387	map	1	73	/QLD9.MAP@227965	なに言ってんだい。\n次期国王様の所に\n海賊のボスが\nいられるワケないだろ。%b	무슨 소리야.\n차기 국왕님 곁에\n해적 두목이\n있을 수 있겠어.%b
2388	map	1	53	/QLD9.MAP@228071	オルトマの町にゃ、\nかわいい子分どもが待ってるしね。%b	오르트마 마을엔\n귀여운 부하들이 기다리고 있고.%b
2389	map	1	18	/QLD9.MAP@228210	行くのか・・・。%b	가는 건가….%b
2390	map	1	41	/QLD9.MAP@228260	ああ、\nオレにはまだやる事がある・・・。%b	그래,\n나에겐 아직 할 일이 있다….%b
2391	map	1	49	/QLD9.MAP@228457	・・・いいんだよ、\n彼にはやるべき事があるんだ。%b	…됐어,\n그에겐 해야 할 일이 있어.%b
2392	map	1	41	/QLD9.MAP@228538	いいさ、\nそのうち、また会える気がする。%b	괜찮아,\n언젠가 또 만날 것 같아.%b
2393	map	1	31	/QLD9.MAP@228611	わしも、\nここでおわかれじゃ。%b	나도\n여기서 작별이네.%b
2394	map	1	61	/QLD9.MAP@228674	%s0王子よ、\nクィーンズランドは\nお前さんが治めればよかろう。%b	%s0 왕자여,\n퀸즈랜드는\n자네가 다스리면 되겠지.%b
2395	map	1	33	/QLD9.MAP@228767	困ったときは、\nまた力をかすぞ。%b	곤란할 땐\n또 도와주지.%b
2396	map	1	26	/QLD9.MAP@228832	へへっ、\n%s0国王ってか。%b	헤헷,\n%s0 국왕이라.%b
2397	map	1	18	/QLD9.MAP@228890	しっかりやれよ！%b	잘해 봐!%b
2398	map	1	58	/QLD9.MAP@228940	お前さんは、\n他人のことよりも\n自分のことを心配せねばな。%b	자네는\n남 걱정보다\n자기 걱정을 해야겠구먼.%b
2399	map	1	37	/QLD9.MAP@229030	これから、\nどうするんじゃな・・・？%b	이제부터\n어떻게 할 텐가…?%b
2400	map	1	66	/QLD9.MAP@229099	もちろん、\nふるさとのヤマタイ国に\n帰るに決まって・・・ああっ！！%b	물론\n고향인 야마타이국으로\n돌아가야지…아앗!!%b
2401	map	1	62	/QLD9.MAP@229197	それ見たことか。\nお前さんが船なぞ持っておるとも\n思えんしの。%b	그것 봐라.\n자네가 배 따위를 갖고 있을 것\n같지도 않고.%b
2402	map	1	40	/QLD9.MAP@229291	船！！\nそれだったら、\nオルトマで・・・%b	배!!\n그거라면\n오르트마에서…%b
2403	map	1	31	/QLD9.MAP@229363	待て待て。\nそれにはおよばん。%b	기다리게.\n그럴 필요 없네.%b
2404	map	1	49	/QLD9.MAP@229426	わしのホワイトウィングに\n乗っていけばよかろう。%b	내 화이트윙을\n타고 가면 되지.%b
2405	map	1	84	/QLD9.MAP@229507	さて、わしは去るとしよう。\nホワイトウィングをかわいがって\nやってくれ。さらばじゃ！%b	자, 나는 이만 가겠네.\n화이트윙을 귀여워해\n주게. 잘 있게나!%b
2406	map	1	54	/QLD9.MAP@229623	%s1・・・。\n今日は飲んで騒いで、大いに語り明かそう。%b	%s1….\n오늘은 마시고 떠들고 실컷 얘기하자.%b
2407	map	1	18	/QLD9.MAP@229709	ああ、そうだな。%b	그래, 그러자.%b
2408	map	1	30	/QLD9.MAP@229759	やったぁー！　お酒だぁー！！%b	야호～! 술이다～!!%b
2409	map	1	32	/QLD9.MAP@229821	しかたない、付き合ってやるか。%b	어쩔 수 없지, 같이 가 줄까.%b
2410	map	1	40	/QLD9.MAP@229885	じいは・・・\nじいは、\n・・・くくぅっ！%b	할아범은…\n할아범은\n…흐윽!%b
2411	map	1	30	/QLD9.MAP@229957	ええ、楽しみましょう・・・。%b	네, 즐겨요….%b
2412	map	2	155	/QLND.MAP@228873	%V100　　　　クィーンズランド・パレス前\n%V0%V100［東］　　　ロッサム国\n%V0%V100［西］　　　ドラグーン王国\n%V0%V100［南］　　　クィーンズランド・パレス%b%V0	%V100　　　　퀸즈랜드 궁전 앞\n%V0%V100［동］　　　로삼국\n%V0%V100［서］　　　드래군 왕국\n%V0%V100［남］　　　퀸즈랜드 궁전%b%V0
2413	map	2	161	/QLND.MAP@229029	%V100　　　　クィーンズランド　東の国境\n%V0%V100［東］　　　ロッサム国\n%V0%V100［西］　　　クィーンズランド・パレス\n%V0%V100［南］　　　クィーンズ・ヒール湖%b%V0	%V100　　　　퀸즈랜드　동쪽 국경\n%V0%V100［동］　　　로삼국\n%V0%V100［서］　　　퀸즈랜드 궁전\n%V0%V100［남］　　　퀸즈힐 호수%b%V0
2414	map	2	124	/QLND.MAP@229191	%V100　　　　クィーンズランド　西の国境\n%V0%V100［東］　　　クィーンズランド・パレス\n%V0%V100［西］　　　ドラグーン王国%b%V0	%V100　　　　퀸즈랜드　서쪽 국경\n%V0%V100［동］　　　퀸즈랜드 궁전\n%V0%V100［서］　　　드래군 왕국%b%V0
2415	map	2	202	/QLND.MAP@229316	%V100　　　　　　クィーンズ・ボーン前\n%V0%V100［北］　　　クィーンズ・ノーズ山\n%V0%V100［東］　　　クィーンズランド・パレス\n%V0%V100［西］　　　ドラグーン王国\n%V0%V100［南］　　　クィーンズ・ボーン%b%V0	%V100　　　　　　퀸즈본 앞\n%V0%V100［북］　　　퀸즈노즈산\n%V0%V100［동］　　　퀸즈랜드 궁전\n%V0%V100［서］　　　드래군 왕국\n%V0%V100［남］　　　퀸즈본%b%V0
2416	map	2	80	/QLND.MAP@229550	くっ・・・！\nとなりのロッサム国との国境ぞいは\nゲンユウサイの手下でいっぱいだ！%b	큭…!\n이웃 로삼국과의 국경 근처는\n겐유사이의 부하들로 가득해!%b
2417	map	2	89	/QLND.MAP@229662	ねぇ、\nさっき決めたとおり\nクィーンズ・ノーズ山に住む\n雲海の賢者に会いに行きましょうよ。%b	저기,\n아까 정한 대로\n퀸즈노즈산에 사는\n운해의 현자를 만나러 가자.%b
2418	map	2	53	/QLND.MAP@229783	そうしているうちに\n警戒も弱まるかもしれないし・・・%b	그러다 보면\n경계도 느슨해질지 모르고…%b
2419	map	2	62	/QLND.MAP@229868	なにより、\n雲海の賢者の協力が\n得られるかもしれないじゃない。%b	무엇보다\n운해의 현자의 협력을\n얻을 수 있을지도 모르잖아.%b
2420	map	2	58	/QLND.MAP@230016	ほっほっほっ、\nこれが\nクィーンズ・ヒールのどうくつじゃ。%b	허허허,\n이것이\n퀸즈힐 동굴이네.%b
2421	map	2	80	/QLND.MAP@230106	いまは奥にあるしかけで、\n道がふさがっておると思うが、\nわしがはずしてやるわい。%b	지금은 안쪽 장치로\n길이 막혀 있을 테지만\n내가 풀어 주지.%b
2422	map	2	26	/QLND.MAP@230187	クィーンズヒールのどうくつ	퀸즈힐 동굴
2423	map	2	16	/QLND.MAP@230238	クィーンズハート	퀸즈하트
2424	map	2	43	/QLND.MAP@230310	ほっほっほっ、\nわしなら、ここにおるわい。%b	허허허,\n나라면 여기 있네.%b
2425	map	2	39	/QLND.MAP@230385	用があるならば、\nじかに聞いてやるぞ。%b	볼일이 있다면\n직접 들어 주지.%b
2426	map	2	35	/QLND.MAP@230456	この山が、\nクィーンズ・ノーズよ。%b	이 산이\n퀸즈노즈야.%b
2427	map	2	33	/QLND.MAP@230523	もちろん、\nのぼってみるわよね？%b	물론\n올라가 볼 거지?%b
2428	map	2	34	/QLND.MAP@230557	クィーンズ・ノーズにのぼりますか？	퀸즈노즈에 올라갈까요?
2429	map	2	6	/QLND.MAP@230592	のぼる	예
2430	map	2	10	/QLND.MAP@230599	のぼらない	아니오
2431	map	2	45	/QLND.MAP@230651	まだボクたちは\n目的を達成していないんだ。%b%h	아직 우리는\n목적을 이루지 못했어.%b%h
2432	map	2	81	/QLND.MAP@230728	この山に上るのは、\nともに戦う１２人の仲間が\nそろってからでも\n遅くはないだろう。%b	이 산에 오르는 건\n함께 싸울 12명의 동료가\n모이고 나서도\n늦지 않을 거야.%b
2433	map	2	66	/QLND.MAP@230841	たしか、この先に\nクィーンズボーンの町が\nあったはずだけど・・・。%b	분명 이 앞에\n퀸즈본 마을이\n있었을 텐데….%b
2434	map	2	60	/QLND.MAP@230939	・・・ダメだ！\n町のまわりを\nゲンユウサイの兵が警備してる！%b	…안 돼!\n마을 주위를\n겐유사이 병사가 지키고 있어!%b
2435	map	2	50	/QLND.MAP@231031	これじゃあ\nうかつに町へ近づくことは\nできないよ。%b	이래서는\n섣불리 마을에 다가갈 수\n없어.%b
2436	map	2	28	/QLND.MAP@231113	どうしたらいいんだ・・・。%b	어떻게 하면 좋지….%b
2437	map	2	22	/QLND.MAP@231173	迷うこともなかろう。%b	망설일 것도 없겠지.%b
2438	map	2	68	/QLND.MAP@231227	いま、\nあえて危険をおかしてまで\nこの町に入る必要があるとは思えん。%b	지금\n굳이 위험을 무릅쓰고\n이 마을에 들어갈 필요는 없다.%b
2439	map	2	43	/QLND.MAP@231327	他に行くところが\nあるのではなかったのか。%b	달리 갈 곳이\n있지 않았나.%b
2440	map	2	10	/QLND.MAP@231402	待て。%b%h	서라.%b%h
2441	map	2	45	/QLND.MAP@231444	この周辺は\n警備の兵士がつめているようだ。%b%h	이 주변은\n경비병이 지키고 있는 것 같군.%b%h
2442	map	2	57	/QLND.MAP@231521	どうやら、すんなりとは\n町に入らせてもらえそうにないぜ。%b	아무래도 순순히\n마을에 들여보내 줄 것 같지 않아.%b
2443	map	2	51	/QLND.MAP@231610	戦闘はさけられないってコトか。\n・・・どうしよう？%b	전투는 피할 수 없다는 건가.\n…어떡하지?%b
2444	map	2	26	/QLND.MAP@231693	まだ兵士がいるようだな。%b	아직 병사가 있는 듯하군.%b
2445	map	2	61	/QLND.MAP@231751	この先の町にたどりつくには、\nちょいとしたカクゴが必要だぜ。%b	이 앞의 마을에 가려면\n좀 각오가 필요하겠어.%b
2446	map	2	16	/QLND.MAP@231854	クィーンズボーン	퀸즈본
2447	map	2	85	/QLND.MAP@231926	どうやら\nとなりのドラグーン国との国境は\nゲンユウサイの手下が\nかためているようだね。%b	아무래도\n이웃 드래군국과의 국경은\n겐유사이의 부하들이\n지키고 있는 것 같아.%b
2448	map	2	58	/QLND.MAP@232043	ぼっちゃま、\nこの状況での国境ごえは\n困難かと思われます。%b	도련님,\n이런 상황에서 국경은\n넘기 어려울 듯합니다.%b
2449	map	2	96	/QLND.MAP@232133	まずは、\n北東のクィーンズ・ノーズ山へ行き、雲海の賢者どのに\n助言を求められてはいかがでしょう？%b	우선\n북동쪽의 퀸즈노즈산에 가서 운해의 현자님께\n조언을 구하시는 게 어떻겠습니까?%b
